Transaction ID,Timestamp,Customer ID,Merchant ID,Transaction Amount ($),Location,Transaction Type,Is Fraud?
Td006b77fcf,2025-01-19 09:13:00,C1908,Md0fb5,490.98,"San Diego, CA",ATM Withdrawal,0
Tcd6e2f19b1,2025-01-24 10:09:00,C1715,Mfc422,693.91,"Nashville, TN",Online,0
Ta7cf860baf,2025-01-20 10:35:00,C1454,Mdda62,480.18,"Dallas, TX",Card Present,0
Tf037f0ef2a,2025-01-01 09:03:00,C1774,Ma8a5b,3108.74,"Fort Worth, TX",Online,1
Tbc8e796505,2025-01-27 10:15:00,C1858,M79944,421.2,"Nashville, TN",Online,0
Tf0163581c1,2025-01-22 09:18:00,C2020,M14b25,421.92,"San Diego, CA",Card Present,0
Tf6d585414a,2025-01-11 09:15:00,C1131,M1dcfc,543.83,"Las Vegas, NV",Online,0
T72e86cdd13,2025-01-04 09:48:00,C1609,Mbc947,225.32,"Columbus, OH",Card Present,0
T9796f96086,2025-01-20 09:48:00,C1216,M4e329,752.52,"San Jose, CA",Online,0
Tb8bc2b35fd,2025-01-22 09:04:00,C1051,M681a2,546.41,"Phoenix, AZ",Online,0
T12d9a81093,2025-01-11 09:05:00,C1628,M01420,3441.18,"Los Angeles, CA",Online,1
T5602a1cbcd,2025-01-28 09:05:00,C1087,M3e61e,1255.35,"Chicago, IL",Online,1
T92f0de38e5,2025-01-11 09:02:00,C1926,M9642f,2331.7,"Columbus, OH",Online,1
Tf172e540ed,2025-01-04 09:29:00,C1041,M7c803,592.42,"Fort Worth, TX",Online,0
T2f5236cd42,2025-01-09 09:20:00,C1771,M03ef4,522.82,"Atlanta, GA",Card Present,0
T36a6ce6563,2025-01-14 09:01:00,C1565,M97710,2718.53,"Indianapolis, IN",Online,1
T02d9b45078,2025-01-21 09:22:00,C2090,Ma0ce7,668.89,"Atlanta, GA",Card Present,0
T1ddb0d8658,2025-01-26 09:33:00,C2073,M62ff9,543.44,"Raleigh, NC",Online,0
T45d2a41e18,2025-01-29 10:27:00,C1293,Ma924c,461.23,"Austin, TX",ATM Withdrawal,0
T229c4f44fb,2025-01-16 09:34:00,C1740,M52a39,519.57,"Nashville, TN",ATM Withdrawal,0
T1c0b645c5d,2025-01-15 09:36:00,C1589,Mec846,626.73,"Columbus, OH",Card Present,0
T712c84d110,2025-01-08 09:56:00,C1079,M07c7d,417.62,"Charlotte, NC",ATM Withdrawal,0
Tcfb73b48f2,2025-01-10 10:07:00,C1769,Mcc05d,445.04,"Milwaukee, WI",Card Present,0
Ta7fd3c3403,2025-01-28 09:53:00,C1955,Mf8dd2,249.3,"San Antonio, TX",ATM Withdrawal,0
Tddc02095fa,2025-01-13 10:13:00,C1544,M2f283,389.42,"San Diego, CA",ATM Withdrawal,0
T23021a97be,2025-01-16 09:36:00,C1509,M8add3,252.19,"Memphis, TN",ATM Withdrawal,0
Ta704d4ced0,2025-01-24 09:31:00,C1154,Mcd1e7,401.25,"San Francisco, CA",Card Present,0
Tda5d157a7e,2025-01-26 09:05:00,C2104,Mfcf40,4042.28,"Jacksonville, FL",Online,1
T47fee98dc9,2025-01-14 10:03:00,C1473,Maf4cf,676.28,"San Jose, CA",ATM Withdrawal,0
T618c35116c,2025-01-28 09:19:00,C1671,Mb4164,176.66,"San Antonio, TX",ATM Withdrawal,0
Tdac9b5fe28,2025-01-27 10:08:00,C1802,M6f9fe,581.89,"Seattle, WA",Card Present,0
Tc03faae395,2025-01-27 09:15:00,C1788,M042a2,649.03,"Louisville, KY",Online,0
T738a6ac916,2025-01-17 10:18:00,C1636,M62a53,716.01,"Fort Worth, TX",Online,0
Tc5135c5e46,2025-01-09 10:21:00,C1791,M532dc,527.11,"Dallas, TX",Online,0
T4461711325,2025-01-13 09:50:00,C1103,M72d64,522.85,"Charlotte, NC",Card Present,0
Tdf64154dce,2025-01-30 09:05:00,C2297,M2780b,2427.14,"Charlotte, NC",Online,1
T493b245fd7,2025-01-13 09:05:00,C1391,M3dfa4,398.85,"Charlotte, NC",Card Present,0
T3c17ff3196,2025-01-16 09:27:00,C1192,Me7650,619.99,"Dallas, TX",Online,0
Tb9f59db331,2025-01-13 09:10:00,C1611,Meaa36,377.83,"Chicago, IL",ATM Withdrawal,0
T86fb08d818,2025-01-30 09:58:00,C1148,M5aedc,207.13,"Fort Worth, TX",Online,0
Tceb1d770ba,2025-01-14 10:10:00,C1360,Mc19b3,282.97,"Detroit, MI",Online,0
T0fe9c5a498,2025-01-04 09:12:00,C1983,Mb35a3,581.81,"Omaha, NE",Card Present,0
Tef056cb2c1,2025-01-26 09:59:00,C1508,M3d3e7,871.54,"Austin, TX",Card Present,0
T20c17e2393,2025-01-04 10:07:00,C1221,M5a768,876.92,"Washington, DC",Card Present,0
Tadc71e5617,2025-01-08 09:31:00,C2022,M0825d,352.45,"New York, NY",Card Present,0
T3c78702881,2025-01-15 09:50:00,C1317,M3ca24,617.71,"Louisville, KY",Card Present,0
T1fa2d815ae,2025-01-03 09:30:00,C1069,M4c360,615.31,"Austin, TX",Online,0
Tf1378a57a5,2025-01-27 09:05:00,C1286,Mff3e6,2305.09,"Seattle, WA",Online,1
T27492f2988,2025-01-07 09:26:00,C1073,Meb662,384.65,"Louisville, KY",Online,0
T8d1f947720,2025-01-25 09:02:00,C1365,Ma4700,316.26,"Indianapolis, IN",Card Present,0
T7294fff2ae,2025-01-23 10:26:00,C1504,Ma4c39,509.04,"New York, NY",Online,0
T1508113ea0,2025-01-18 10:11:00,C1232,Me988d,298.05,"Dallas, TX",Card Present,0
Tdd205a30e7,2025-01-24 10:32:00,C1440,M60331,90.01,"Los Angeles, CA",ATM Withdrawal,0
Te31a903aaa,2025-01-05 09:54:00,C2019,M0b864,485.13,"Louisville, KY",ATM Withdrawal,0
T83595c8dd9,2025-01-06 09:52:00,C1643,M0fafa,557.75,"Charlotte, NC",ATM Withdrawal,0
Tf19430db12,2025-01-20 10:39:00,C1315,M02520,917.91,"El Paso, TX",Card Present,0
Tefa75f9ff6,2025-01-04 09:03:00,C1130,Ma858a,573.73,"Miami, FL",ATM Withdrawal,0
T7b00c1cb31,2025-01-17 10:15:00,C1743,M293a0,649.32,"Baltimore, MD",Online,0
T385ac81908,2025-01-04 09:59:00,C1664,M8027a,498.38,"Philadelphia, PA",ATM Withdrawal,0
T2cef3e38ae,2025-01-25 10:05:00,C1882,Mfd0bf,249.76,"Baltimore, MD",Card Present,0
T6f49568dd6,2025-01-03 10:20:00,C2056,M61b74,430.98,"Charlotte, NC",Online,0
T604b8d38c7,2025-01-07 10:32:00,C1174,M529ac,849.92,"Chicago, IL",Online,0
T27c66d4404,2025-01-25 09:32:00,C1977,Md4851,380.5,"Houston, TX",ATM Withdrawal,0
Tcf8721c78d,2025-01-10 09:52:00,C1004,Mdd980,441.66,"Los Angeles, CA",Online,0
Tf0fc2a2490,2025-01-24 09:55:00,C2015,M374f9,422.47,"Nashville, TN",Online,0
T49ea51c72e,2025-01-06 09:04:00,C2265,M8ff6d,1015.4,"Dallas, TX",Online,1
Td8cb3ecd30,2025-01-26 10:25:00,C1508,M6f8f0,799.49,"El Paso, TX",ATM Withdrawal,0
T83255f58da,2025-01-22 10:37:00,C1445,M7f712,740.11,"Seattle, WA",Card Present,0
Tded22e6d4e,2025-01-26 10:24:00,C1895,M7dae3,386.06,"Austin, TX",ATM Withdrawal,0
Ta9c76a699a,2025-01-12 09:42:00,C1503,M592ba,663.1,"Portland, OR",ATM Withdrawal,0
Teaa8c9f6d9,2025-01-09 09:17:00,C1585,Mf5f00,296.06,"Los Angeles, CA",Online,0
T3ad961743c,2025-01-20 10:20:00,C1818,M573d3,379.23,"Las Vegas, NV",Card Present,0
Te133350833,2025-01-21 09:01:00,C1865,M36223,2075.17,"Omaha, NE",Online,1
T55e8b4d840,2025-01-21 09:25:00,C1469,Mfa560,545.8,"Indianapolis, IN",ATM Withdrawal,0
T0b54d4fbf3,2025-01-10 09:05:00,C1741,Ma4fad,2892.63,"Phoenix, AZ",Online,1
T1dabf3670d,2025-01-22 10:21:00,C1562,M67eda,642.11,"Atlanta, GA",ATM Withdrawal,0
T91a4c24643,2025-01-28 09:07:00,C1597,Mbe18d,488.82,"New York, NY",ATM Withdrawal,0
Tf294efcc10,2025-01-14 09:06:00,C1301,Me3a32,539.46,"Houston, TX",Card Present,0
Tdf99c0faaa,2025-01-09 09:16:00,C1780,M01eab,631.18,"San Diego, CA",Online,0
T5ac51e89ef,2025-01-19 10:11:00,C1831,Meec7b,174.89,"Memphis, TN",Card Present,0
Tba9272bb0d,2025-01-09 10:37:00,C1459,Mc275d,299.56,"Nashville, TN",Online,0
T04e088fe39,2025-01-21 09:53:00,C2034,M29b9f,448.59,"Phoenix, AZ",Card Present,0
T092cca9110,2025-01-14 10:33:00,C1875,M95aca,458.6,"Jacksonville, FL",Card Present,0
T0f4f7cd79e,2025-01-08 09:33:00,C1905,Ma4b4f,394.21,"Memphis, TN",ATM Withdrawal,0
T71d4a0d872,2025-01-30 10:06:00,C1268,M87c1b,390.26,"Fort Worth, TX",Card Present,0
Tddbf3bdabd,2025-01-18 10:24:00,C1117,Mcd3b0,553.41,"Baltimore, MD",Online,0
T129471a0fc,2025-01-08 10:21:00,C1767,M8f1f0,150.62,"Atlanta, GA",ATM Withdrawal,0
T7607ffdd74,2025-01-26 09:08:00,C1613,M9605e,191.38,"Chicago, IL",Online,0
Te4503fa70f,2025-01-23 10:25:00,C2039,M89ed6,773.62,"San Francisco, CA",Card Present,0
T77c3133fc6,2025-01-01 10:32:00,C1066,Meb292,389.27,"Milwaukee, WI",Card Present,0
T7c1fabf7af,2025-01-31 09:41:00,C1324,Ma6392,637.26,"Washington, DC",Card Present,0
T0175f5aa48,2025-01-27 09:05:00,C1858,Mc30e4,1702.89,"Louisville, KY",Online,1
T743c4e78e9,2025-01-06 09:25:00,C1542,Me5f9d,750.57,"Boston, MA",Online,0
T9d58a63c7b,2025-01-18 10:24:00,C2084,Mb0637,632.51,"Memphis, TN",ATM Withdrawal,0
T54926bf14c,2025-01-21 09:30:00,C2090,M0dd35,720.35,"Columbus, OH",ATM Withdrawal,0
T8eaffdf1aa,2025-01-10 09:45:00,C1279,M5ca94,466.37,"Austin, TX",ATM Withdrawal,0
T1d37965240,2025-01-29 10:21:00,C1462,Mb96a5,192.99,"Detroit, MI",Online,0
Tb06e17a0dc,2025-01-17 10:08:00,C1015,M3e5d7,415.87,"Las Vegas, NV",Online,0
T7c1d77eeab,2025-01-16 09:02:00,C1775,M00771,233.86,"Detroit, MI",Online,0
T7ba659c649,2025-01-25 09:03:00,C1559,M9a834,1023.08,"Atlanta, GA",Online,1
T3d3802e0f5,2025-01-14 09:21:00,C1494,Mb2733,712.79,"Memphis, TN",ATM Withdrawal,0
T781e233922,2025-01-11 09:50:00,C2011,M8e6f1,660.14,"Indianapolis, IN",Online,0
T4f3d8c6c00,2025-01-25 09:56:00,C1708,M299ca,628.9,"Philadelphia, PA",Online,0
T688fb8a2d5,2025-01-26 10:17:00,C1534,M9c05e,584.81,"Philadelphia, PA",Online,0
Tfc8a41783c,2025-01-14 10:23:00,C1710,Mc9fa3,758.55,"Chicago, IL",Online,0
T345586ab8f,2025-01-09 10:08:00,C1576,Mbddbd,884.69,"Detroit, MI",Card Present,0
Tde7a1d019b,2025-01-01 09:51:00,C1341,M951b0,528.68,"Boston, MA",Online,0
Tb73da94aa4,2025-01-22 09:47:00,C1246,M76987,525.28,"New York, NY",ATM Withdrawal,0
Tcdabd8ab70,2025-01-26 09:06:00,C1112,M9ecee,576.04,"Houston, TX",Card Present,0
T93f5295524,2025-01-27 10:07:00,C1728,M5c0b8,714.22,"Oklahoma City, OK",ATM Withdrawal,0
Td3f7d2e8c6,2025-01-16 09:24:00,C1386,M2a63f,567.01,"Raleigh, NC",Online,0
Tdf8bc78f1f,2025-01-04 09:11:00,C1007,M17c0f,364.62,"Boston, MA",Card Present,0
Td9ec22d792,2025-01-13 10:40:00,C1047,Mc2937,564.83,"Oklahoma City, OK",Card Present,0
T0ab31f1586,2025-01-23 10:13:00,C1577,Mc85b4,505.69,"Atlanta, GA",Card Present,0
T92999a7baf,2025-01-12 09:47:00,C1756,Mb77d1,650.17,"Raleigh, NC",ATM Withdrawal,0
T754fd7b20b,2025-01-16 09:10:00,C1192,Mbc6da,457.31,"Indianapolis, IN",Card Present,0
Taf07a1b6bb,2025-01-08 10:36:00,C2007,M619f1,502.43,"Phoenix, AZ",Online,0
T487d79f8c2,2025-01-04 09:44:00,C1622,M17184,640.69,"San Antonio, TX",ATM Withdrawal,0
Tc58b305b82,2025-01-25 09:56:00,C1882,M8ea35,187.08,"New York, NY",Online,0
T07d36ee8e2,2025-01-30 09:25:00,C1285,M0fbab,460.53,"Austin, TX",Card Present,0
T014be15101,2025-01-16 09:50:00,C1422,M0b2b5,518.35,"San Jose, CA",ATM Withdrawal,0
Tf2fa92fcf9,2025-01-14 10:19:00,C1108,Mb515d,710.73,"Jacksonville, FL",ATM Withdrawal,0
Tcff721894a,2025-01-12 10:27:00,C1249,Mafdc9,65.47,"Detroit, MI",Online,0
T1025a7e317,2025-01-16 09:46:00,C1477,Md6c3a,543.32,"Detroit, MI",ATM Withdrawal,0
T346308a069,2025-01-10 09:25:00,C1279,Mf2a3e,649.58,"Atlanta, GA",Online,0
T857fe7c1ec,2025-01-23 09:03:00,C1577,Mcdfe7,104.9,"Nashville, TN",ATM Withdrawal,0
T16897678e8,2025-01-11 09:14:00,C1762,M2508c,682.08,"Las Vegas, NV",Online,0
T900b486ad3,2025-01-09 09:08:00,C1367,Mb0910,985.34,"Philadelphia, PA",ATM Withdrawal,0
Tde3c06269b,2025-01-24 09:58:00,C1310,Ma9caf,618.36,"Jacksonville, FL",ATM Withdrawal,0
T6d25890e1c,2025-01-13 10:28:00,C1709,Mfd899,542.28,"Chicago, IL",Card Present,0
Tafa42414b4,2025-01-06 09:40:00,C1811,Mef11e,402.47,"New York, NY",Card Present,0
T918781bd2c,2025-01-26 09:29:00,C2096,Me4acc,678.64,"Dallas, TX",Online,0
Tb88c0436a8,2025-01-18 09:21:00,C1068,M6e4ee,773.37,"Baltimore, MD",Card Present,0
Tbba6ca9e49,2025-01-19 09:53:00,C1274,M99ea2,381.51,"Louisville, KY",Card Present,0
T60f4559867,2025-01-01 09:04:00,C1136,M3cbbb,2400.82,"Boston, MA",Online,1
T31b66844cf,2025-01-20 09:21:00,C1835,M056cf,478.2,"Memphis, TN",ATM Withdrawal,0
Tfc422e014b,2025-01-30 09:48:00,C1048,M475fd,257.16,"Louisville, KY",Card Present,0
T2da193626d,2025-01-10 10:11:00,C1879,M0a7d2,496.69,"Seattle, WA",Online,0
T67dc383f68,2025-01-10 10:01:00,C1258,M0dedd,538.92,"Boston, MA",Card Present,0
Ta15cce178d,2025-01-26 09:53:00,C1381,Md3493,330.47,"Memphis, TN",Online,0
Td4a03f653b,2025-01-15 09:01:00,C1200,Me54ba,635.59,"San Francisco, CA",ATM Withdrawal,0
T1daf5a19d3,2025-01-07 09:59:00,C1750,Mc3053,433.85,"Miami, FL",Online,0
Tb74e092535,2025-01-15 09:18:00,C1097,M80f5c,277.88,"Denver, CO",Card Present,0
T8b2e50a073,2025-01-22 09:10:00,C1690,Mbf597,5.0,"Dallas, TX",Online,0
T2d6ffcb2c9,2025-01-10 10:38:00,C1569,M88090,417.56,"Milwaukee, WI",Card Present,0
Tcc0971213e,2025-01-08 09:48:00,C1229,M7446d,558.71,"Seattle, WA",Online,0
Ta8553f41a2,2025-01-03 09:11:00,C1866,M9ce02,416.71,"Milwaukee, WI",ATM Withdrawal,0
T19e1905d4d,2025-01-08 09:33:00,C1845,M150a5,185.77,"Indianapolis, IN",ATM Withdrawal,0
T9b5bd173cf,2025-01-16 09:32:00,C1980,M928c4,1005.99,"Milwaukee, WI",Online,0
Tf5daf42967,2025-01-30 10:40:00,C1277,Mb249c,440.9,"Miami, FL",Card Present,0
T0f949ca970,2025-01-31 10:17:00,C1598,Mccf5e,562.33,"El Paso, TX",Card Present,0
T2745d75273,2025-01-17 10:13:00,C1887,M8b16b,428.35,"Oklahoma City, OK",Online,0
T8921fd0f5f,2025-01-27 09:07:00,C1858,Mb472e,586.99,"Baltimore, MD",Online,0
T873ef8cc70,2025-01-31 09:05:00,C2091,M2b8f8,2991.99,"Seattle, WA",Online,1
Te709e6fd82,2025-01-25 10:15:00,C1882,M6e907,674.3,"Omaha, NE",Card Present,0
T87113fbda9,2025-01-04 09:17:00,C1348,Mdca4b,663.76,"Dallas, TX",ATM Withdrawal,0
Te4036af4f8,2025-01-27 09:34:00,C1514,M0a66e,680.8,"Denver, CO",Card Present,0
T0656e529fa,2025-01-26 09:30:00,C1362,M18bf0,56.14,"Las Vegas, NV",Card Present,0
T92c457bc22,2025-01-04 10:29:00,C1957,M80c33,436.95,"Phoenix, AZ",Card Present,0
T654f510faa,2025-01-09 09:51:00,C1757,Me4ec7,584.78,"Indianapolis, IN",Online,0
Tcaf5ce0623,2025-01-28 09:08:00,C1434,M4bf6a,551.55,"Chicago, IL",Card Present,0
T830cda2ea8,2025-01-08 09:58:00,C1794,Mf468f,467.92,"Detroit, MI",ATM Withdrawal,0
T9b8e825451,2025-01-23 09:39:00,C2039,M96ed5,653.99,"San Francisco, CA",ATM Withdrawal,0
T4da6a4d970,2025-01-02 10:37:00,C1034,Me115f,369.68,"New York, NY",ATM Withdrawal,0
Td3cb19ec03,2025-01-06 09:10:00,C1147,M37fb9,622.7,"Portland, OR",Online,0
Td27b42f207,2025-01-25 10:02:00,C1543,M04538,908.42,"Fort Worth, TX",Card Present,0
T36f3827e12,2025-01-24 09:25:00,C2015,M6edf5,520.53,"Milwaukee, WI",Online,0
Tf940894d5b,2025-01-08 10:25:00,C1079,M2c08e,402.48,"Houston, TX",ATM Withdrawal,0
T3da73fb634,2025-01-01 10:07:00,C1387,M182fe,651.36,"Chicago, IL",ATM Withdrawal,0
Te0f3c35e7f,2025-01-05 09:57:00,C1176,Md6626,555.8,"Austin, TX",Online,0
T9eaef73a3a,2025-01-07 09:11:00,C1750,M54c59,330.71,"Dallas, TX",Card Present,0
T3547adf546,2025-01-16 10:31:00,C1509,M87c3e,635.79,"Charlotte, NC",Card Present,0
T89f4b25c40,2025-01-13 09:06:00,C1962,Ma2ec1,592.16,"Houston, TX",Card Present,0
T1bc8e1aae4,2025-01-13 09:12:00,C1071,Mf1726,461.93,"Columbus, OH",Online,0
T4eda17f95a,2025-01-19 10:22:00,C1501,Md76e6,78.87,"Memphis, TN",ATM Withdrawal,0
Tefb269e3ca,2025-01-09 09:17:00,C1704,M743b4,586.44,"San Francisco, CA",ATM Withdrawal,0
T40709d6ffd,2025-01-11 09:05:00,C1131,Me10e9,509.29,"San Jose, CA",Online,0
Tadc832b910,2025-01-30 10:24:00,C1433,Mab4f1,620.42,"Boston, MA",ATM Withdrawal,0
T6d3c02e055,2025-01-27 10:11:00,C1403,M6cdd9,408.78,"Las Vegas, NV",Online,0
T13a4939de5,2025-01-12 10:13:00,C1261,M43eb0,542.64,"Houston, TX",Card Present,0
Tdc35a9df2b,2025-01-24 09:30:00,C1482,M6422d,600.56,"Phoenix, AZ",Card Present,0
Ta0ef47594d,2025-01-01 09:42:00,C1341,Mc23f9,426.14,"New York, NY",Online,0
T6a38cf1c58,2025-01-25 09:17:00,C1567,M1ca32,592.5,"Baltimore, MD",Online,0
Tcfd36f4e4b,2025-01-29 10:25:00,C1848,Mb43a7,659.57,"Philadelphia, PA",Online,0
Tedf2081162,2025-01-26 10:27:00,C1248,M66c91,634.51,"Phoenix, AZ",ATM Withdrawal,0
Td67237c1ab,2025-01-23 10:35:00,C1325,M1700d,684.33,"Seattle, WA",ATM Withdrawal,0
T1a36f9ff62,2025-01-29 09:03:00,C2027,M4cc96,3186.86,"San Jose, CA",Online,1
T2b55b10c2a,2025-01-24 09:47:00,C1239,Mb3868,484.07,"Detroit, MI",Online,0
Tcbd2f16bce,2025-01-02 09:03:00,C1351,M61f2d,473.71,"Memphis, TN",Card Present,0
Tee3150a734,2025-01-01 09:35:00,C1793,Me681d,367.69,"San Jose, CA",Card Present,0
Tc3ca879973,2025-01-14 10:05:00,C1753,M64ac7,260.21,"Dallas, TX",Online,0
Td3a11202d2,2025-01-11 10:38:00,C1234,M20544,309.33,"Jacksonville, FL",Card Present,0
T62621c9a10,2025-01-21 10:02:00,C1773,M27fea,274.88,"Columbus, OH",Online,0
Te7616130df,2025-01-27 10:16:00,C1858,M5015c,561.28,"Portland, OR",ATM Withdrawal,0
T0399ac600e,2025-01-25 09:38:00,C1344,M66ea0,490.27,"Dallas, TX",Online,0
T82e85c304c,2025-01-07 10:03:00,C2093,M01469,908.9,"Baltimore, MD",Card Present,0
T4b9b91570f,2025-01-16 09:19:00,C2041,M46986,496.89,"Houston, TX",ATM Withdrawal,0
Taa352db2a7,2025-01-27 10:03:00,C1493,M12e2d,668.15,"Detroit, MI",Card Present,0
Te5818da09b,2025-01-31 09:58:00,C1725,Mbfeaa,955.42,"Chicago, IL",Card Present,0
Ta6da2fbcc1,2025-01-26 09:12:00,C1685,Ma5da3,582.95,"Columbus, OH",ATM Withdrawal,0
T9282440543,2025-01-17 09:10:00,C1972,M150a1,695.29,"Atlanta, GA",ATM Withdrawal,0
Td007d8eb01,2025-01-28 09:03:00,C2405,M9cbd0,1464.04,"Seattle, WA",Online,1
T4785689fd3,2025-01-12 10:25:00,C2024,Mb41ac,507.71,"Miami, FL",Card Present,0
T7f806c8039,2025-01-23 10:32:00,C1243,Mfa0d6,435.54,"Boston, MA",Online,0
T98eca881c8,2025-01-01 10:22:00,C1468,M126e1,166.28,"Fort Worth, TX",Card Present,0
T10a8ffac51,2025-01-24 09:48:00,C1310,Mf3f19,643.64,"Portland, OR",Card Present,0
Tdd26622ff2,2025-01-23 09:26:00,C1325,M9f19b,474.49,"Memphis, TN",Card Present,0
Td310561e95,2025-01-08 09:04:00,C1390,M4ac45,1681.57,"New York, NY",Online,1
Ta5d3e9221e,2025-01-06 10:02:00,C1177,M35aa0,474.04,"San Antonio, TX",Card Present,0
Tc7b71de5e0,2025-01-04 09:25:00,C1298,Mfc8e0,434.42,"Omaha, NE",ATM Withdrawal,0
T2e19ab23bb,2025-01-28 09:05:00,C1227,M227e1,3413.58,"El Paso, TX",Online,1
T619d7f8785,2025-01-15 10:20:00,C1507,M21a9f,56.64,"Indianapolis, IN",Online,0
T2e224cfe36,2025-01-03 09:04:00,C1289,Mfaba3,3453.13,"Austin, TX",Online,1
T2a908e2dc0,2025-01-06 10:33:00,C1430,M7746c,226.34,"Portland, OR",Card Present,0
Te42e345fc5,2025-01-06 10:14:00,C1262,Mef1b1,487.87,"Jacksonville, FL",ATM Withdrawal,0
Tfc42213878,2025-01-19 09:07:00,C1215,M89955,583.91,"Seattle, WA",Card Present,0
T28e073a35f,2025-01-29 09:27:00,C1840,Ma7253,745.61,"San Antonio, TX",Card Present,0
T2d9561b24a,2025-01-27 10:34:00,C1788,Mf7ca9,526.83,"Las Vegas, NV",ATM Withdrawal,0
T9a1b7fdcce,2025-01-21 09:46:00,C1159,M7dc05,882.81,"Portland, OR",Card Present,0
Tff5ffa620a,2025-01-13 09:06:00,C1047,M0c8aa,636.39,"Philadelphia, PA",Online,0
T269ecf031d,2025-01-01 09:02:00,C1990,Mfcd26,356.56,"Charlotte, NC",Online,0
Td55f824d85,2025-01-15 09:36:00,C1764,M799f0,716.42,"Louisville, KY",ATM Withdrawal,0
T19f6b89bbb,2025-01-17 09:05:00,C1263,Mb6491,696.86,"Boston, MA",Online,1
T671b7869eb,2025-01-18 10:37:00,C1827,Mf233b,603.33,"Omaha, NE",ATM Withdrawal,0
T0a2f378c31,2025-01-22 09:57:00,C1051,Mdacaf,218.51,"Atlanta, GA",Online,0
Tb2ba7d951c,2025-01-07 09:35:00,C1556,M42a03,469.74,"Jacksonville, FL",Card Present,0
T1de39f7fbc,2025-01-05 10:19:00,C1013,Mb159d,602.65,"San Antonio, TX",Card Present,0
Tc15c05ad53,2025-01-01 09:40:00,C1505,M02622,487.8,"Charlotte, NC",Online,0
T9ac618b443,2025-01-21 09:40:00,C1607,Me1a8d,5.0,"Seattle, WA",Online,0
Tbe818595f4,2025-01-19 10:04:00,C1908,M40416,527.81,"Columbus, OH",ATM Withdrawal,0
T59726de855,2025-01-15 10:07:00,C1589,M75a96,117.67,"Chicago, IL",ATM Withdrawal,0
T94d09dc199,2025-01-11 10:28:00,C1129,Mf201b,776.43,"Detroit, MI",Online,0
T6fd0c7cf94,2025-01-26 10:05:00,C1342,Mfe807,806.75,"Columbus, OH",ATM Withdrawal,0
T43d1128101,2025-01-13 09:58:00,C1103,Mfe54b,720.66,"Raleigh, NC",ATM Withdrawal,0
Tdb0a30a66f,2025-01-06 09:41:00,C1033,Mcca5f,512.86,"Raleigh, NC",ATM Withdrawal,0
T478e2cb6c2,2025-01-17 09:22:00,C2089,Ma63f9,5.0,"Seattle, WA",ATM Withdrawal,0
T8872de63e5,2025-01-22 09:08:00,C1687,Mbff68,200.55,"Washington, DC",Card Present,0
T2422209bd3,2025-01-08 09:54:00,C1654,Mb637b,389.8,"Miami, FL",Online,0
T981e610d19,2025-01-19 10:25:00,C2052,Mf95bd,652.84,"Las Vegas, NV",Card Present,0
Tb5be9b6578,2025-01-30 09:23:00,C1282,M59e58,426.08,"Chicago, IL",Online,0
T47695733c5,2025-01-03 09:36:00,C1275,M3d147,338.08,"Denver, CO",Online,0
Tb78d12f80d,2025-01-01 09:58:00,C1803,Mdcc2d,694.06,"Raleigh, NC",Online,0
Tc54c2dc400,2025-01-03 09:46:00,C1371,M7568a,792.84,"Boston, MA",ATM Withdrawal,0
T941616565a,2025-01-12 10:33:00,C1756,Me82b6,380.04,"San Jose, CA",Card Present,0
T824b2cebda,2025-01-24 09:25:00,C2025,M62742,774.92,"Columbus, OH",Online,0
Te81dc89603,2025-01-09 09:35:00,C1110,M01a3d,854.16,"Jacksonville, FL",Card Present,0
T31bebfc37f,2025-01-15 09:36:00,C1200,Ma21c1,378.86,"Baltimore, MD",Online,0
T4d5afd059f,2025-01-26 10:28:00,C1723,M77592,397.65,"San Diego, CA",Card Present,0
T99cb2d018e,2025-01-26 09:10:00,C1362,M92fb8,565.58,"Detroit, MI",Online,0
Tf013454094,2025-01-25 10:02:00,C1439,Ma2110,534.09,"Atlanta, GA",Online,0
Td762fa7040,2025-01-14 09:02:00,C1698,Maf245,588.68,"Jacksonville, FL",Online,1
T150216a306,2025-01-27 09:03:00,C1802,Mc5ac8,1746.14,"San Francisco, CA",Online,1
T201da0042c,2025-01-12 09:04:00,C1326,M344e0,4011.15,"Detroit, MI",Online,1
T6ce34915ea,2025-01-07 09:22:00,C1025,Mf4e24,349.25,"San Diego, CA",Online,0
T316bead9fd,2025-01-14 09:21:00,C2046,Mc1465,408.91,"San Francisco, CA",Card Present,0
T226375ff4a,2025-01-11 09:21:00,C1587,Mf9e30,563.7,"Houston, TX",Card Present,0
T7abbadc1a1,2025-01-11 10:13:00,C1512,M1b9cb,493.54,"Philadelphia, PA",Online,0
T7bfe54c925,2025-01-16 10:19:00,C2057,Me9d7c,528.48,"Houston, TX",Card Present,0
T9982ae1cc8,2025-01-30 09:01:00,C1668,M5e5d6,752.3,"Louisville, KY",Online,0
T3f7502a441,2025-01-25 10:20:00,C1543,M8a86e,337.4,"San Antonio, TX",Online,0
T3e8f108731,2025-01-08 09:21:00,C1241,M25660,763.52,"Los Angeles, CA",Online,0
T223fa5dbe9,2025-01-04 09:04:00,C2101,Me0f07,500.0,"Houston, TX",Online,1
T0f439e0aa6,2025-01-13 10:02:00,C1071,M69fce,804.62,"Detroit, MI",Card Present,0
